"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Hamato Guardian Stance","tmt","Near Mint","English","","","2026-07-13 23:12:52.803000","8","False","False","0.03"
"1","1","Hammer of Nazahn","sld","Near Mint","English","","","2026-05-07 23:05:28.650000","2098","False","False",""
"1","1","Hangarback Walker","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","139","False","False",""
"1","1","Haradrim Spearmaster","ltr","Near Mint","English","","","2026-05-14 23:46:10.743000","135","False","False","0.05"
"1","1","Harmonic Prodigy","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","123","False","False",""
"1","1","Harmonized Crescendo","ecl","Near Mint","English","foil","","2026-05-14 23:46:10.743000","408","False","False","0.34"
"1","1","Harmonized Trio // Brainstorm","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","52","False","False","0.43"
"1","1","Haunted Mire","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","311","False","False",""
"1","1","Haunting Voyage","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","75","False","False",""
"1","1","Haywire Mite","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","274","False","False",""
"1","1","Hazel of the Rootbloom","blc","Near Mint","English","foil","","2026-05-03 23:10:57.657000","2","False","False",""
"1","1","Hazel's Brewmaster","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","17","False","False",""
"1","1","Hazel's Nocturne","blb","Near Mint","English","","","2026-08-02 17:45:48.183000","97","False","False","0.18"
"1","1","Hazel's Nocturne","blb","Near Mint","English","foil","","2026-07-22 22:57:50.160000","97","False","False","0.26"
"1","1","Head of the Hunt","hob","Near Mint","English","foil","","2026-08-20 10:56:43.000000","260","False","False",""
"1","1","Heated Argument","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","118","False","False","0.06"
"1","1","Heirloom Blade","c20","Near Mint","English","","","2026-08-02 17:59:49.867000","242","False","False",""
"1","1","Hellkite Overlord","ala","Near Mint","English","","","2026-08-02 17:45:48.183000","172","False","False","0.73"
"1","1","Helpful Hunter","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","16","False","False",""
"1","1","Herald of Faith","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","494","False","False",""
"1","1","Hermit of the Natterknolls // Lone Wolf of the Natterknolls","soi","Near Mint","English","","","2026-08-02 17:59:49.867000","209","False","False",""
"1","1","Hero's Downfall","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","175","False","False",""
"1","1","Hidden Blade","acr","Near Mint","English","foil","","2026-05-14 23:46:10.743000","307","False","False","0.15"
"1","1","Highborn Vampire","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","522","False","False",""
"1","1","High-Flying Ace","tmt","Near Mint","English","","","2026-07-13 23:12:52.803000","9","False","False","0.04"
"1","1","Hinterland Sanctifier","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","730","False","False",""
"1","1","Hired Claw","blb","Near Mint","English","","","2026-07-22 22:57:50.160000","140","False","False","1.02"
"1","1","Hithlain Knots","ltr","Near Mint","English","","","2026-05-14 23:46:10.743000","54","False","False","0.07"
"1","1","Hobbit Hole","hob","Near Mint","English","foil","","2026-08-09 20:07:25.990000","184","False","False","0.34"
"3","3","Hobbit Hole","hob","Near Mint","English","","","2026-08-09 20:07:34.537000","184","False","False","0.16"
"1","1","Homesickness","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","53","False","False","0.07"
"1","1","Homestead Courage","mid","Near Mint","English","","","2026-08-02 17:45:48.183000","24","False","False","0.15"
"1","1","Honored Dreyleader","blb","Near Mint","English","","","2026-07-22 22:57:50.160000","178","False","False","0.15"
"1","1","Honored Dreyleader","blb","Near Mint","English","","","2026-05-03 23:10:57.657000","178","False","False",""
"1","1","Honored Dreyleader","blb","Near Mint","English","","","2026-05-23 19:17:58.147000","178","False","False","0.16"
"1","1","Honored Knight-Captain","eoe","Near Mint","English","","","2026-06-05 12:15:46.160000","22","False","False","0.06"
"1","1","Hoofprints of the Stag","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","64","False","False",""
"2","2","Hop to It","blb","Near Mint","English","","","2026-05-03 23:10:07.997000","16","False","False",""
"1","1","Horde of Notions","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","124","False","False",""
"1","1","Horrid Vigor","dsk","Near Mint","English","","","2026-08-02 17:59:49.867000","184","False","False",""
"1","1","Hound Tamer // Untamed Pup","mid","Near Mint","English","","","2026-08-02 17:59:49.867000","187","False","False",""
"1","1","Howlpack Piper // Wildsong Howler","vow","Near Mint","English","","","2026-08-02 17:59:49.867000","205","False","False",""
"1","1","Howlpack Resurgence","soi","Near Mint","English","","","2026-08-02 17:59:49.867000","211","False","False",""
"8","8","Human Soldier","thob","Near Mint","English","","","2026-08-09 20:07:34.537000","2","False","False",""
"1","1","Human Soldier","tiko","Near Mint","English","","","2026-05-23 19:17:58.147000","3","False","False","0.16"
"2","2","Human Soldier","teoe","Near Mint","English","","","2026-06-30 23:34:55.230000","2","False","False",""
"1","1","Hungry Ghoul","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","62","False","False",""
"1","1","Hungry Graffalon","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","151","False","False","0.03"
"1","1","Hunter's Talent","blb","Near Mint","English","","","2026-05-14 23:46:10.743000","179","False","False","0.43"
"1","1","Huntmaster of the Fells // Ravager of the Fells","inr","Near Mint","English","","","2026-08-02 17:59:49.867000","470","False","False",""
"1","1","Hylderblade","eoe","Near Mint","English","","","2026-06-05 12:15:46.160000","106","False","False","0.11"
"1","1","Hylderblade","eoe","Near Mint","English","foil","","2026-07-09 18:29:55.097000","106","False","False","0.17"
"2","2","Ice Cream Kitty","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","150","False","False","0.07"
"1","1","Icecave Crasher","eoe","Near Mint","English","","","2026-06-05 12:15:46.160000","191","False","False","0.05"
"1","1","Icewind Elemental","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","42","False","False",""
"1","1","Idol of Oblivion","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","277","False","False",""
"1","1","Illegitimate Business","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","186","False","False","0.12"
"1","1","Ill-Tempered Loner // Howlpack Avenger","vow","Near Mint","English","","","2026-08-02 17:59:49.867000","162","False","False",""
"1","1","Illvoi Galeblade","eoe","Near Mint","English","","","2026-06-30 23:34:55.230000","58","False","False","0.15"
"1","1","Illvoi Galeblade","eoe","Near Mint","English","","","2026-06-05 12:15:46.160000","58","False","False","0.11"
"1","1","Immerwolf","dka","Near Mint","English","","","2026-08-02 17:59:49.867000","141","False","False",""
"1","1","Imperious Inkmage","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","195","False","False","0.07"
"1","1","Impolite Entrance","ecl","Near Mint","English","","","2026-05-23 19:17:58.147000","146","False","False","0.25"
"1","1","Impulsivity","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","13","False","False",""
"1","1","Incandescent Soulstoke","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","94","False","False",""
"1","1","Incinerating Blast","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","90","False","False",""
"1","1","Infernal Grasp","mid","Near Mint","English","","","2026-08-02 17:45:48.183000","107","False","False","0.47"
"1","1","Ingenious Leonin","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","495","False","False",""
"1","1","Ingot Chewer","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","95","False","False",""
"1","1","Inkling Mascot","sos","Near Mint","English","foil","","2026-07-22 22:57:50.160000","196","False","False","0.03"
"1","1","Insatiable Frugivore","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","18","False","False",""
"1","1","Insatiable Hemophage","iko","Near Mint","English","","","2026-05-23 19:17:58.147000","290","False","False","0.15"
"1","1","Insatiable Skittermaw","eoe","Near Mint","English","","","2026-06-30 23:34:55.230000","108","False","False","0.03"
"1","1","Insatiable Skittermaw","eoe","Near Mint","English","","","2026-06-05 12:15:46.160000","108","False","False","0.04"
"3","3","Insectoid Exterminator","tmt","Near Mint","English","","","2026-07-13 23:12:52.803000","64","False","False","0.03"
"1","1","Insight Engine","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","6","False","False",""
"1","1","Inspired Skypainter // Maestro's Gift","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","48","False","False",""
"1","1","Inspiring Overseer","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","496","False","False",""
"1","1","Inspirit, Flagship Vessel","eoc","Near Mint","English","foil","","2026-05-03 23:09:49.723000","2","False","False",""
"1","1","Instigator Gang // Wildblood Pack","isd","Near Mint","English","","","2026-08-02 17:59:49.867000","149","False","False",""
"1","1","Interceptor Mechan","eoe","Near Mint","English","foil","","2026-07-09 18:29:55.097000","220","False","False","0.10"
"1","1","Interjection","sos","Near Mint","English","foil","","2026-07-22 22:57:50.160000","22","False","False","0.07"
"1","1","Into the Night","vow","Near Mint","English","","","2026-08-02 17:59:49.867000","163","False","False",""
"1","1","Into the Roil","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","509","False","False",""
"1","1","Intrepid Tenderfoot","eoe","Near Mint","English","","","2026-06-30 23:34:55.230000","193","False","False","0.04"
"3","3","Iron Hills","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","185","False","False","0.14"
"4","4","Iron Hills Stalwart","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","102","False","False","0.09"
"1","1","Irrigated Farmland","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","162","False","False",""
"1","1","Island","blb","Near Mint","English","","","2026-05-23 19:17:58.147000","266","False","False","0.19"
"1","1","Island","blb","Near Mint","English","","","2026-07-22 22:57:50.160000","267","False","False","0.23"
"1","1","Island","hob","Near Mint","English","foil","","2026-08-09 20:07:25.990000","195","False","False","0.75"
"1","1","Island","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","192","False","False","0.08"
"1","1","Island","eoe","Near Mint","English","","","2026-05-03 23:09:49.723000","270","False","False",""
"1","1","Island","ecl","Near Mint","English","","","2026-05-03 23:08:48.333000","270","False","False","0.10"
"2","2","Island","ecl","Near Mint","English","","","2026-08-02 17:58:36.490000","270","False","False",""
"14","14","Island","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","274","False","False",""
"2","2","Island","eoe","Near Mint","English","","","2026-05-03 23:09:49.723000","269","False","False",""
"1","1","Island","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","275","False","False","0.12"
"1","1","Island","eoe","Near Mint","English","","","2026-06-05 12:15:46.160000","269","False","False","0.02"
"8","8","Island","sos","Near Mint","English","","","2026-05-03 23:10:23.627000","275","False","False",""
"1","1","Island","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","195","False","False","0.45"
"2","2","Island","hob","Near Mint","English","foil","","2026-08-09 20:07:25.990000","190","False","False","0.24"
"2","2","Island","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","190","False","False","0.20"
"5","5","Island","blb","Near Mint","English","","","2026-05-03 23:10:15.600000","372","False","False",""
"6","6","Island","blb","Near Mint","English","","","2026-05-03 23:10:15.600000","371","False","False",""
"1","1","Jazal Goldmane","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","497","False","False",""
"1","1","Jegantha, the Wellspring","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","125","False","False",""
"1","1","Jegantha, the Wellspring","iko","Near Mint","English","foil","","2026-05-30 18:24:46.773000","222","False","False","0.79"
"1","1","Jennika, Bad Apple Big Sister","tmt","Near Mint","English","foil","","2026-07-13 23:12:52.803000","10","False","False","0.22"
"1","1","Jennika, Bad Apple Big Sister","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","203","False","False","0.08"
"1","1","Jhoira, Weatherlight Captain","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","118","False","False",""
"1","1","Joraga Invocation","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","555","False","False",""
"1","1","Jubilation","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","17","False","False",""
"1","1","Jungle Hollow","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","313","False","False",""
"1","1","Jungle Shrine","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","154","False","False",""
"1","1","Kalakscion, Hunger Tyrant","dft","Near Mint","English","","","2026-05-03 23:08:48.333000","93","False","False","0.17"
"1","1","Kappa Cannoneer","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","74","False","False",""
"1","1","Karai, Future of the Foot","tmt","Near Mint","English","","","2026-07-13 23:12:52.803000","151","False","False","0.10"
"1","1","Kargan Dragonrider","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","541","False","False",""
"1","1","Karn's Bastion","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","163","False","False",""
"1","1","Kav Landseeker","eoe","Near Mint","English","","","2026-06-30 23:34:55.230000","138","False","False","0.05"
"1","1","Keen Buccaneer","dft","Near Mint","English","","","2026-05-03 23:08:48.333000","48","False","False","0.04"
"1","1","Keruga, the Macrosage","iko","Near Mint","English","","","2026-05-30 18:24:46.773000","354","False","False","0.60"
"1","1","Kessig Forgemaster // Flameheart Werewolf","soi","Near Mint","English","","","2026-08-02 17:59:49.867000","169","False","False",""
"1","1","Kessig Naturalist // Lord of the Ulvenwald","mid","Near Mint","English","","","2026-08-02 17:59:49.867000","310","False","False",""
"1","1","Kessig Wolf Run","mkc","Near Mint","English","","","2026-08-02 17:59:49.867000","269","False","False",""
"1","1","Kilo, Apogee Mind","eoc","Near Mint","English","foil","","2026-05-03 23:09:49.723000","3","False","False",""
"1","1","Kindled Fury","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","542","False","False",""
"2","2","Kindlespark Duo","blb","Near Mint","English","","","2026-07-22 22:57:50.160000","142","False","False","0.12"
"1","1","Kindred Summons","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","112","False","False",""
"1","1","Kitesail Corsair","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","510","False","False",""
"2","2","Knightfisher","blb","Near Mint","English","","","2026-08-02 17:45:48.183000","55","False","False","0.13"
"1","1","Knockout Blow","snc","Near Mint","English","","","2026-05-23 19:17:58.147000","20","False","False","0.04"
"1","1","Knuckles the Echidna","sld","Near Mint","English","","","2026-05-03 23:10:41.487000","2082","False","False",""
"1","1","Kodama's Reach","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","113","False","False",""
"1","1","Koya, Death from Above","tmt","Near Mint","English","foil","","2026-07-13 23:07:19.073000","11","False","False","0.08"
"1","1","Kruin Outlaw // Terror of Kruin Pass","inr","Near Mint","English","","","2026-08-02 17:59:49.867000","161","False","False",""
"1","1","Kulrath Mystic","ecl","Near Mint","English","","","2026-05-23 19:17:58.147000","56","False","False","0.06"
"1","1","Kulrath Zealot","ecl","Near Mint","English","","","2026-05-23 19:17:58.147000","148","False","False","0.08"
"2","2","Lakeshore Apothecary","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","43","False","False","0.14"
"2","2","Lake-town","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","186","False","False","0.17"
"1","1","Lake-town Lookout","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","18","False","False","0.14"
"1","1","Lake-town Mariners // Gone Fishing","hob","Near Mint","English","foil","","2026-08-09 20:07:25.990000","44","False","False","0.22"
"1","1","Lake-town Mariners // Gone Fishing","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","44","False","False","0.19"
"1","1","Lamentation","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","10","False","False",""
"1","1","Lander","teoe","Near Mint","English","","","2026-06-30 23:34:55.230000","8","False","False",""
"2","2","Lander","teoe","Near Mint","English","","","2026-06-30 23:34:55.230000","4","False","False",""
"1","1","Lander","teoe","Near Mint","English","","","2026-06-05 12:15:46.160000","5","False","False",""
"1","1","Lasting Tarfire","ecl","Near Mint","English","","","2026-05-03 23:08:48.333000","149","False","False","0.10"
"1","1","Lattice-Blade Mantis","one","Near Mint","English","","","2026-05-27 15:24:38.060000","173","False","False","0.05"
"1","1","Lava Serpent","iko","Near Mint","English","","","2026-05-23 19:17:58.147000","124","False","False","0.03"
"1","1","Leader's Talent","tmt","Near Mint","English","","","2026-07-13 23:12:52.803000","13","False","False","0.45"
"1","1","Leech Collector // Bloodletting","sos","Near Mint","English","foil","","2026-07-22 22:57:50.160000","88","False","False","0.29"
"1","1","Leitmotif Composer","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","20","False","False",""
"1","1","Leonardo, Big Brother","tmt","Near Mint","English","","","2026-07-13 23:12:52.803000","14","False","False","0.19"
"1","1","Leonardo, Big Brother","tmt","Near Mint","English","","","2026-05-14 23:46:10.743000","14","False","False","0.14"
"1","1","Leonardo, Leader in Blue","tmt","Near Mint","English","foil","","2026-07-13 23:07:19.073000","16","False","False","0.18"
"1","1","Leonardo's Technique","tmt","Near Mint","English","","","2026-07-13 23:12:52.803000","18","False","False","0.28"
"1","1","Leonin Skyhunter","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","498","False","False",""
"1","1","Leonin Vanguard","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","499","False","False",""
"2","2","Lessons from Life","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","155","False","False","0.21"
"1","1","Lightning Greaves","sld","Near Mint","English","","","2026-05-07 23:04:16.000000","2099","False","False",""
"1","1","Lightning Greaves","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","350","False","False",""
"1","1","Lilysplash Mentor","blb","Near Mint","English","","","2026-08-02 17:45:48.183000","222","False","False","0.12"
"1","1","Little Bear","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","128","False","False","0.13"
"1","1","Llanowar Elves","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","227","False","False",""
"1","1","Llanowar Wastes","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","315","False","False",""
"1","1","Locked in the Cemetery","mid","Near Mint","English","","","2026-08-02 17:45:48.183000","60","False","False","0.04"
"1","1","Locust Spray","soa","Near Mint","English","","","2026-07-22 22:57:50.160000","31","False","False","0.05"
"1","1","Lonely Sandbar","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","166","False","False",""
"3","3","Long Lake Nuisance","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","45","False","False","0.09"
"3","3","Long-Bodied Grey Dog","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","1","False","False","0.14"
"1","1","Long-Range Sensor","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","11","False","False",""
"1","1","Longstalk Brawl","blb","Near Mint","English","","","2026-05-14 23:46:10.743000","182","False","False","0.07"
"1","1","Lord Dregg, Insect Invader","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","65","False","False","0.06"
"1","1","Lumaret's Favor","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","153","False","False","0.08"
"1","1","Lunar Convocation","blb","Near Mint","English","","","2026-05-23 19:17:58.147000","223","False","False","0.69"
"1","1","Lunarch Veteran // Luminous Phantom","mid","Near Mint","English","","","2026-08-02 17:45:48.183000","27","False","False","0.26"
"1","1","Lupinflower Village","blb","Near Mint","English","","","2026-05-23 19:17:58.147000","256","False","False","0.15"
"1","1","Lux Artillery","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","140","False","False",""
"1","1","Lux Cannon","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","141","False","False",""
"1","1","Luxknight Breacher","eoe","Near Mint","English","","","2026-06-05 12:15:46.160000","26","False","False","0.07"
"1","1","Maalfeld Twins","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","523","False","False",""
"1","1","Mabel, Heir to Cragflame","blb","Near Mint","English","","","2026-05-03 23:08:48.333000","336","False","False","0.93"
"1","1","Mabel, Heir to Cragflame","blb","Near Mint","English","","","2026-05-14 23:46:10.743000","224","False","False","0.32"
"1","1","Madame Null, Power Broker","tmt","Near Mint","English","","","2026-07-13 23:12:52.803000","66","False","False","0.27"
"1","1","Maelstrom Pulse","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","126","False","False",""
"1","1","Maelstrom Wanderer","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","127","False","False",""
"1","1","Mage's Attendant","clb","Near Mint","English","","","2026-05-23 19:17:58.147000","698","False","False","0.17"
"1","1","Magma Opus","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","318","False","False",""
"2","2","Magnificent End","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","20","False","False","0.17"
"1","1","Magnigoth Sentry","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","556","False","False",""
"1","1","Majestic Auricorn","iko","Near Mint","English","","","2026-05-30 18:24:46.773000","281","False","False","0.21"
"2","2","Make Your Move","tmt","Near Mint","English","","","2026-07-13 23:12:52.803000","20","False","False","0.04"
"1","1","Mana Geyser","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","247","False","False",""
"1","1","Manaform Hellkite","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","248","False","False",""
"1","1","Manhole Missile","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","94","False","False","0.05"
"1","1","Maskwood Nexus","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","279","False","False",""
"1","1","Mass of Mysteries","ecc","Near Mint","English","foil","","2026-08-02 17:58:36.490000","3","False","False",""
"2","2","Master's Councillors","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","47","False","False","0.08"
"1","1","Mayor of Avabruck // Howlpack Alpha","inr","Near Mint","English","","","2026-08-02 17:59:49.867000","207","False","False",""
"1","1","Mechan Navigator","eoe","Near Mint","English","","","2026-06-05 12:15:46.160000","64","False","False","0.13"
"1","1","Mechan Shieldmate","eoe","Near Mint","English","foil","","2026-07-09 18:29:55.097000","65","False","False","0.08"
"2","2","Mechanized Ninja Cavalry","tmt","Near Mint","English","","","2026-07-13 23:12:52.803000","156","False","False","0.09"
"1","1","Meldweb Strider","one","Near Mint","English","","","2026-05-27 15:24:38.060000","60","False","False","0.05"
"1","1","Meltstrider Eulogist","eoe","Near Mint","English","","","2026-06-05 12:15:46.160000","197","False","False","0.17"
"1","1","Meltstrider's Gear","eoe","Near Mint","English","","","2026-06-30 23:34:55.230000","198","False","False","0.06"
"2","2","Merfolk","tecl","Near Mint","English","","","2026-05-30 18:24:46.773000","8","False","False",""
"1","1","Merrow Skyswimmer","ecl","Near Mint","English","","","2026-05-23 19:17:58.147000","234","False","False","0.13"
"1","1","Metalhead","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","44","False","False","0.05"
"2","2","Michelangelo, Game Master","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","118","False","False","0.05"
"1","1","Migloz, Maze Crusher","one","Near Mint","English","","","2026-05-27 15:24:38.060000","210","False","False","0.19"
"1","1","Migrating Ketradon","dft","Near Mint","English","","","2026-05-03 23:08:48.333000","170","False","False","0.04"
"1","1","Mild-Mannered Librarian","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","228","False","False",""
"1","1","Miles ""Tails"" Prower","sld","Near Mint","English","","","2026-05-03 23:10:41.487000","2085","False","False",""
"1","1","Mind Drill Assailant","blb","Near Mint","English","","","2026-08-02 17:45:48.183000","225","False","False","0.06"
"1","1","Mind Roots","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","203","False","False","0.13"
"1","1","Mind Spiral","blb","Near Mint","English","","","2026-08-02 17:45:48.183000","59","False","False","0.03"
"1","1","Mind Spring","blb","Near Mint","English","","","2026-05-03 23:10:15.600000","389","False","False",""
"1","1","Mind Stone","clb","Near Mint","English","","","2026-08-02 17:59:49.867000","325","False","False",""
"1","1","Mind Transfer Protocol","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","45","False","False","0.04"
"1","1","Mindless Automaton","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","142","False","False",""
"2","2","Mirkwood","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","188","False","False","0.15"
"3","3","Mirkwood Meditator","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","48","False","False","0.12"
"2","2","Mirkwood Pathmaker","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","129","False","False","0.08"
"1","1","Mirkwood Pathmaker","hob","Near Mint","English","foil","","2026-08-09 20:07:25.990000","129","False","False","0.02"
"1","1","Mirrorwing Dragon","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","249","False","False",""
"1","1","Mischievous Mystic","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","47","False","False",""
"2","2","Misty Mountains Raider","hob","Near Mint","English","","","2026-08-09 20:07:34.537000","105","False","False","0.12"
"1","1","Mm'menon, the Right Hand","eoe","Near Mint","English","","","2026-06-05 12:15:46.160000","290","False","False","1.11"
"1","1","Mockingbird","blb","Near Mint","English","","","2026-05-03 23:10:15.600000","61","False","False",""
"1","1","Moldervine Reclamation","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","255","False","False",""
"1","1","Molten Note","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","204","False","False","0.12"
"1","1","Molten Tributary","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","387","False","False",""
"1","1","Moment of Craving","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","524","False","False",""
"3","3","Moment of Glory","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","21","False","False","0.15"
"1","1","Moment of Reckoning","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","205","False","False","0.28"
"1","1","Moment of Triumph","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","500","False","False",""
"1","1","Moonlight Hunt","soi","Near Mint","English","","","2026-08-02 17:59:49.867000","219","False","False",""
"1","1","Moonlit Meditation","eoe","Near Mint","English","","","2026-05-03 23:08:48.333000","69","False","False","0.35"
"1","1","Moonlit Meditation","eoe","Near Mint","English","","","2026-06-30 23:34:55.230000","69","False","False","0.39"
"1","1","Moonmist","isd","Near Mint","English","","","2026-08-02 17:59:49.867000","195","False","False",""
"1","1","Moonrager's Slash","mid","Near Mint","English","","","2026-08-02 17:45:48.183000","148","False","False","0.09"
"1","1","Moonstone Eulogist","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","19","False","False",""
"1","1","Morbid Opportunist","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","183","False","False",""
"1","1","Mountain","blb","Near Mint","English","foil","","2026-07-22 22:57:50.160000","274","False","False","0.46"
"1","1","Mountain","sos","Near Mint","English","foil","","2026-07-22 22:57:50.160000","270","False","False","0.72"
"2","2","Mountain","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","197","False","False","0.46"
"1","1","Mountain","eoe","Near Mint","English","","","2026-07-09 18:29:55.097000","265","False","False","1.52"
"6","6","Mountain","blb","Near Mint","English","","","2026-05-03 23:10:15.600000","375","False","False",""
"6","6","Mountain","blb","Near Mint","English","","","2026-05-03 23:10:15.600000","376","False","False",""
"2","2","Mountain","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","192","False","False","0.20"
"2","2","Mountain","ecl","Near Mint","English","","","2026-08-02 17:58:36.490000","272","False","False",""
"1","1","Mountain","one","Near Mint","English","","","2026-05-27 15:24:38.060000","270","False","False","0.50"
"1","1","Mountain","ecl","Near Mint","English","","","2026-05-30 18:24:46.773000","272","False","False","0.10"
"15","15","Mountain","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","278","False","False",""
"12","12","Mountain","j25","Near Mint","English","","","2026-08-02 17:59:49.867000","90","False","False",""
"1","1","Mountain","eoe","Near Mint","English","","","2026-05-03 23:09:49.723000","274","False","False",""
